organism,gene_name,tAI
M. musculus,Aars,0.194587295
M. musculus,Aars2,0.206642794
M. musculus,Aarsd1,0.200740216
M. musculus,Aasdh,0.192082943
M. musculus,Aasdhppt,0.191802357
M. musculus,Aass,0.191972369
M. musculus,Aatf,0.195702882
M. musculus,Aatk,0.208159279
M. musculus,Abat,0.202569373
M. musculus,Abca1,0.194798585
M. musculus,Abca12,0.18668455
M. musculus,Abca13,0.183412465
M. musculus,Abca14,0.186208972
M. musculus,Abca15,0.172574641
M. musculus,Abca16,0.183071134
M. musculus,Abca17,0.19015076
M. musculus,Abca2,0.200212362
M. musculus,Abca3,0.197759281
M. musculus,Abca4,0.189948199
M. musculus,Abca5,0.187237381
M. musculus,Abca6,0.187299608
M. musculus,Abca7,0.194915793
M. musculus,Abca8a,0.188153882
M. musculus,Abca8b,0.18692279
M. musculus,Abca9,0.186471541
M. musculus,Abcb10,0.195494498
M. musculus,Abcb11,0.191376615
M. musculus,Abcb1a,0.195195836
M. musculus,Abcb1b,0.206138754
M. musculus,Abcb4,0.194871528
M. musculus,Abcb5,0.195648671
M. musculus,Abcb6,0.190440374
M. musculus,Abcb7,0.185062946
M. musculus,Abcb8,0.180379751
M. musculus,Abcb9,0.202308533
M. musculus,Abcc1,0.194603098
M. musculus,Abcc10,0.197466992
M. musculus,Abcc12,0.194404994
M. musculus,Abcc2,0.191538617
M. musculus,Abcc3,0.198503224
M. musculus,Abcc4,0.196408773
M. musculus,Abcc5,0.196455682
M. musculus,Abcc9,0.191335709
M. musculus,Abcd1,0.200250191
M. musculus,Abcd2,0.192658952
M. musculus,Abcd3,0.18738423
M. musculus,Abcd4,0.183959759
M. musculus,Abce1,0.19481459
M. musculus,Abcf1,0.223486143
M. musculus,Abcf2,0.21134792
M. musculus,Abcf3,0.200215394
M. musculus,Abcg1,0.201600611
M. musculus,Abcg3,0.181716901
M. musculus,Abcg4,0.203681126
M. musculus,Abcg5,0.187502594
M. musculus,Abcg8,0.189412854
M. musculus,Abhd10,0.197434351
M. musculus,Abhd11,0.19237571
M. musculus,Abhd12,0.193077683
M. musculus,Abhd12b,0.193484596
M. musculus,Abhd13,0.180551411
M. musculus,Abhd14a,0.189790782
M. musculus,Abhd14b,0.202064838
M. musculus,Abhd15,0.191712363
M. musculus,Abhd16a,0.199961822
M. musculus,Abhd16b,0.196676438
M. musculus,Abhd17a,0.208100642
M. musculus,Abhd17b,0.195407017
M. musculus,Abhd17c,0.199906465
M. musculus,Abhd18,0.183110552
M. musculus,Abhd2,0.208778618
M. musculus,Abhd3,0.189955938
M. musculus,Abhd4,0.191221841
M. musculus,Abhd5,0.190187126
M. musculus,Abhd6,0.197673697
M. musculus,Abhd8,0.211184601
M. musculus,Abi1,0.194380426
M. musculus,Abi2,0.187220956
M. musculus,Abi3,0.204106792
M. musculus,Abi3bp,0.18516232
M. musculus,Abl1,0.205610181
M. musculus,Abl2,0.188206614
M. musculus,Ablim1,0.200260537
M. musculus,Ablim2,0.193854794
M. musculus,Ablim3,0.201070897
M. musculus,Abo,0.192912418
M. musculus,Abr,0.206151041
M. musculus,Abra,0.196530756
M. musculus,Abracl,0.178508287
M. musculus,Abraxas1,0.171938493
M. musculus,Abraxas2,0.182620493
M. musculus,Abt1,0.206919435
M. musculus,Abtb1,0.211041388
M. musculus,Abtb2,0.201131996
M. musculus,Acaa1b,0.216485366
M. musculus,Acaa2,0.207918737
M. musculus,Acaca,0.19032685
M. musculus,Acacb,0.205415711
M. musculus,Acad10,0.203580214
M. musculus,Acad11,0.200518275
M. musculus,Acad12,0.208952344
M. musculus,Acad8,0.209168892
M. musculus,Acad9,0.196952966
M. musculus,Acadl,0.192918697
M. musculus,Acadm,0.209469214
M. musculus,Acads,0.212636247
M. musculus,Acadsb,0.200385302
M. musculus,Acadvl,0.204128501
M. musculus,Acan,0.186349429
M. musculus,Acap1,0.205716444
M. musculus,Acap2,0.206561202
M. musculus,Acap3,0.208860697
M. musculus,Acat1,0.209576326
M. musculus,Acat2,0.214227514
M. musculus,Acat3,0.212525505
M. musculus,Acbd3,0.202659922
M. musculus,Acbd4,0.20989767
M. musculus,Acbd5,0.183355208
M. musculus,Acbd6,0.196121442
M. musculus,Acbd7,0.215915223
M. musculus,Accs,0.190212678
M. musculus,Accsl,0.20249467
M. musculus,Acd,0.195212336
M. musculus,Ace,0.199996417
M. musculus,Ace2,0.189669466
M. musculus,Ace3,0.199403106
M. musculus,Acer1,0.183782827
M. musculus,Acer2,0.202551002
M. musculus,Acer3,0.179399693
M. musculus,Acin1,0.200935502
M. musculus,Ackr1,0.191953596
M. musculus,Ackr2,0.187225554
M. musculus,Ackr3,0.198367383
M. musculus,Ackr4,0.200505773
M. musculus,Acly,0.205052069
M. musculus,Acmsd,0.198858118
M. musculus,Acnat1,0.19755313
M. musculus,Acnat2,0.196578304
M. musculus,Aco1,0.197613914
M. musculus,Aco2,0.212836516
M. musculus,Acod1,0.195081531
M. musculus,Acot1,0.199642962
M. musculus,Acot10,0.176686069
M. musculus,Acot11,0.208585548
M. musculus,Acot12,0.195903117
M. musculus,Acot13,0.203724977
M. musculus,Acot2,0.198663119
M. musculus,Acot3,0.200991695
M. musculus,Acot4,0.196876152
M. musculus,Acot5,0.193621225
M. musculus,Acot6,0.191771443
M. musculus,Acot7,0.21391226
M. musculus,Acot8,0.178403145
M. musculus,Acot9,0.179960102
M. musculus,Acox1,0.199699856
M. musculus,Acox2,0.196712531
M. musculus,Acox3,0.199731045
M. musculus,Acoxl,0.206419053
M. musculus,Acp1,0.207275747
M. musculus,Acp5,0.194818915
M. musculus,Acp6,0.200260213
M. musculus,Acp7,0.188649621
M. musculus,Acpp,0.186546449
M. musculus,Acr,0.187150607
M. musculus,Acrbp,0.198458425
M. musculus,Acrv1,0.199071007
M. musculus,Acsbg1,0.208997362
M. musculus,Acsbg2,0.21159738
M. musculus,Acsf2,0.207965927
M. musculus,Acsf3,0.193852742
M. musculus,Acsl1,0.202945304
M. musculus,Acsl3,0.197119973
M. musculus,Acsl4,0.202322145
M. musculus,Acsl6,0.201982532
M. musculus,Acsm1,0.199129058
M. musculus,Acsm2,0.198812695
M. musculus,Acsm3,0.189404756
M. musculus,Acsm4,0.197824815
M. musculus,Acsm5,0.198890953
M. musculus,Acss1,0.202480979
M. musculus,Acss2,0.202310395
M. musculus,Acss3,0.200334502
M. musculus,Acta1,0.21410864
M. musculus,Acta2,0.208091792
M. musculus,Actb,0.216449281
M. musculus,Actbl2,0.20089988
M. musculus,Actc1,0.202444945
M. musculus,Actg1,0.213641116
M. musculus,Actg2,0.204331287
M. musculus,Actl10,0.210998287
M. musculus,Actl11,0.193729847
M. musculus,Actl7a,0.203431139
M. musculus,Actl7b,0.224499154
M. musculus,Actl9,0.192759822
M. musculus,Actn1,0.211318453
M. musculus,Actn2,0.21549849
M. musculus,Actn3,0.213097292
M. musculus,Actn4,0.218364565
M. musculus,Actr10,0.191265975
M. musculus,Actr1a,0.196320859
M. musculus,Actr1b,0.197841302
M. musculus,Actr2,0.193640347
M. musculus,Actr3,0.189877794
M. musculus,Actr3b,0.191643234
M. musculus,Actr5,0.205061797
M. musculus,Actr6,0.180155431
M. musculus,Actr8,0.203190478
M. musculus,Actrt1,0.194566891
M. musculus,Actrt2,0.203334298
M. musculus,Actrt3,0.200230298
M. musculus,Acvr1,0.199618844
M. musculus,Acvr1b,0.202309024
M. musculus,Acvr1c,0.209729765
M. musculus,Acvr2a,0.200499917
M. musculus,Acvr2b,0.213314403
M. musculus,Acvrl1,0.206828833
M. musculus,Acy1,0.198910786
M. musculus,Acy3,0.201893355
M. musculus,Acyp1,0.195623415
M. musculus,Acyp2,0.193795862
M. musculus,Ada,0.210442046
M. musculus,Adad1,0.190479919
M. musculus,Adad2,0.202189347
M. musculus,Adal,0.192644443
M. musculus,Adam10,0.202299492
M. musculus,Adam11,0.21130508
M. musculus,Adam12,0.209976764
M. musculus,Adam15,0.203459417
M. musculus,Adam17,0.206515386
M. musculus,Adam18,0.199840664
M. musculus,Adam19,0.209691016
M. musculus,Adam1a,0.203688249
M. musculus,Adam1b,0.209763038
M. musculus,Adam2,0.200975918
M. musculus,Adam20,0.196526455
M. musculus,Adam21,0.195548681
M. musculus,Adam22,0.201796005
M. musculus,Adam23,0.204658177
M. musculus,Adam24,0.193589312
M. musculus,Adam25,0.198221676
M. musculus,Adam26a,0.189353951
M. musculus,Adam26b,0.191630453
M. musculus,Adam28,0.210594212
M. musculus,Adam29,0.189562872
M. musculus,Adam3,0.178595625
M. musculus,Adam32,0.200615004
M. musculus,Adam33,0.206718123
M. musculus,Adam34,0.190589514
M. musculus,Adam39,0.199661881
M. musculus,Adam4,0.191550572
M. musculus,Adam6a,0.188446902
M. musculus,Adam6b,0.187628569
M. musculus,Adam7,0.196934931
M. musculus,Adam8,0.212996134
M. musculus,Adam9,0.203716695
M. musculus,Adamdec1,0.192031549
M. musculus,Adamts1,0.207602219
M. musculus,Adamts10,0.194907187
M. musculus,Adamts12,0.204139334
M. musculus,Adamts13,0.210501561
M. musculus,Adamts14,0.209012937
M. musculus,Adamts15,0.211267718
M. musculus,Adamts16,0.211246346
M. musculus,Adamts17,0.213285679
M. musculus,Adamts18,0.209601896
M. musculus,Adamts19,0.206365721
M. musculus,Adamts2,0.208092042
M. musculus,Adamts20,0.205904581
M. musculus,Adamts3,0.199995362
M. musculus,Adamts4,0.20294084
M. musculus,Adamts5,0.206620367
M. musculus,Adamts6,0.177535051
M. musculus,Adamts7,0.203508541
M. musculus,Adamts8,0.205794695
M. musculus,Adamts9,0.207933898
M. musculus,Adamtsl1,0.183247264
M. musculus,Adamtsl2,0.216260893
M. musculus,Adamtsl3,0.210046518
M. musculus,Adamtsl4,0.197967487
M. musculus,Adamtsl5,0.197910409
M. musculus,Adap1,0.207768321
M. musculus,Adap2,0.198627164
M. musculus,Adar,0.20420082
M. musculus,Adarb1,0.200210632
M. musculus,Adarb2,0.197977204
M. musculus,Adat1,0.203260388
M. musculus,Adat2,0.217401851
M. musculus,Adat3,0.204023429
M. musculus,Adck1,0.201054165
M. musculus,Adck2,0.193690555
M. musculus,Adck5,0.206514341
M. musculus,Adcy1,0.205282866
M. musculus,Adcy10,0.195701964
M. musculus,Adcy2,0.198629608
M. musculus,Adcy3,0.20510074
M. musculus,Adcy4,0.19723136
M. musculus,Adcy5,0.210851025
M. musculus,Adcy6,0.203727707
M. musculus,Adcy7,0.203536873
M. musculus,Adcy8,0.190163539
M. musculus,Adcy9,0.202652895
M. musculus,Adcyap1,0.199324539
M. musculus,Adcyap1r1,0.199460354
M. musculus,Add1,0.202762244
M. musculus,Add2,0.212358539
M. musculus,Add3,0.19651287
M. musculus,Adgb,0.188347035
M. musculus,Adgra1,0.209680331
M. musculus,Adgra2,0.196855943
M. musculus,Adgra3,0.196117195
M. musculus,Adgrb1,0.207307998
M. musculus,Adgrb2,0.206004682
M. musculus,Adgrb3,0.190795197
M. musculus,Adgrd1,0.189841491
M. musculus,Adgre1,0.202895997
M. musculus,Adgre4,0.188099674
M. musculus,Adgre5,0.20575247
M. musculus,Adgrf1,0.184824845
M. musculus,Adgrf2,0.19454454
M. musculus,Adgrf3,0.194805627
M. musculus,Adgrf4,0.189569291
M. musculus,Adgrf5,0.192791941
M. musculus,Adgrg1,0.170299615
M. musculus,Adgrg2,0.18350259
M. musculus,Adgrg3,0.191038147
M. musculus,Adgrg4,0.182190185
M. musculus,Adgrg6,0.186658162
M. musculus,Adgrg7,0.182217033
M. musculus,Adgrl1,0.199199848
M. musculus,Adgrl3,0.183559586
M. musculus,Adgrl4,0.192010898
M. musculus,Adgrv1,0.182375658
M. musculus,Adh1,0.204319852
M. musculus,Adh5,0.210309602
M. musculus,Adh6a,0.206562749
M. musculus,Adh6b,0.200893997
M. musculus,Adh7,0.205257498
M. musculus,Adhfe1,0.200509658
M. musculus,Adi1,0.203319852
M. musculus,Adig,0.189468863
M. musculus,Adipoq,0.187905933
M. musculus,Adipor1,0.195996551
M. musculus,Adipor2,0.183418426
M. musculus,Adk,0.210807207
M. musculus,Adm,0.190324487
M. musculus,Adm2,0.180173403
M. musculus,Adnp,0.197683434
M. musculus,Adnp2,0.199125503
M. musculus,Ado,0.208033559
M. musculus,Adora1,0.200871395
M. musculus,Adora2a,0.198505831
M. musculus,Adora2b,0.200953404
M. musculus,Adora3,0.18302137
M. musculus,Adpgk,0.19217196
M. musculus,Adprh,0.203721765
M. musculus,Adprhl1,0.204694397
M. musculus,Adprhl2,0.214417578
M. musculus,Adprm,0.186178469
M. musculus,Adra1a,0.198764101
M. musculus,Adra1b,0.192373484
M. musculus,Adra1d,0.198344069
M. musculus,Adra2a,0.196471225
M. musculus,Adra2b,0.196791894
M. musculus,Adra2c,0.19533524
M. musculus,Adrb1,0.200300583
M. musculus,Adrb2,0.196935846
M. musculus,Adrb3,0.188417533
M. musculus,Adrm1,0.204715174
M. musculus,Adsl,0.210336758
M. musculus,Adss,0.18581895
M. musculus,Adssl1,0.208391976
M. musculus,Adtrp,0.181158671
M. musculus,Aebp1,0.209662134
M. musculus,Aebp2,0.202054491
M. musculus,Aen,0.210052287
M. musculus,Aes,0.216165805
M. musculus,Afap1,0.220234508
M. musculus,Afap1l1,0.190618834
M. musculus,Afap1l2,0.21646924
M. musculus,Afdn,0.197805295
M. musculus,Aff1,0.202000244
M. musculus,Aff2,0.192552797
M. musculus,Aff3,0.203819962
M. musculus,Aff4,0.194879965
M. musculus,Afg1l,0.193410664
M. musculus,Afg3l1,0.200942054
M. musculus,Afg3l2,0.200489699
M. musculus,Afm,0.205276405
M. musculus,Afmid,0.196136477
M. musculus,Afp,0.212006994
M. musculus,Aftph,0.189261156
M. musculus,Aga,0.196112566
M. musculus,Agap1,0.203647387
M. musculus,Agap2,0.198099014
M. musculus,Agap3,0.206957273
M. musculus,Agbl1,0.189795189
M. musculus,Agbl2,0.188054482
M. musculus,Agbl3,0.186808115
M. musculus,Agbl4,0.188999392
M. musculus,Ager,0.196381774
M. musculus,Agfg1,0.190565601
M. musculus,Agfg2,0.191466255
M. musculus,Aggf1,0.199017813
M. musculus,Agk,0.191060984
M. musculus,Agl,0.192691853
M. musculus,Agmat,0.198705644
M. musculus,Agmo,0.171159855
M. musculus,Ago1,0.206717467
M. musculus,Ago2,0.202639234
M. musculus,Ago3,0.180676282
M. musculus,Ago4,0.199661543
M. musculus,Agpat1,0.195284525
M. musculus,Agpat2,0.200700367
M. musculus,Agpat3,0.202902044
M. musculus,Agpat4,0.211483223
M. musculus,Agpat5,0.184883263
M. musculus,Agps,0.19452523
M. musculus,Agr2,0.192703338
M. musculus,Agr3,0.188809692
M. musculus,Agrn,0.214087176
M. musculus,Agrp,0.22915819
M. musculus,Agt,0.193958902
M. musculus,Agtpbp1,0.188439101
M. musculus,Agtr1b,0.185812812
M. musculus,Agtr2,0.182464406
M. musculus,Agtrap,0.19821679
M. musculus,Agxt,0.208170595
M. musculus,Agxt2,0.187990878
M. musculus,Ahctf1,0.186532666
M. musculus,Ahcy,0.223379542
M. musculus,Ahdc1,0.202688314
M. musculus,Ahi1,0.197147325
M. musculus,Ahnak,0.205771827
M. musculus,Ahnak2,0.211627903
M. musculus,Ahr,0.19394641
M. musculus,Ahrr,0.201233958
M. musculus,Ahsa1,0.222310064
M. musculus,Ahsa2,0.201728148
M. musculus,Ahsg,0.21803489
M. musculus,Aicda,0.180534362
M. musculus,Aida,0.244521075
M. musculus,Aif1,0.205111159
M. musculus,Aif1l,0.214702662
M. musculus,Aifm1,0.195114532
M. musculus,Aifm2,0.214423581
M. musculus,Aifm3,0.215700234
M. musculus,Aig1,0.187973589
M. musculus,Aim2,0.205869859
M. musculus,Aimp1,0.222548114
M. musculus,Aimp2,0.197836188
M. musculus,Aip,0.225130455
M. musculus,Aipl1,0.221808179
M. musculus,Aire,0.212887061
M. musculus,Ajap1,0.189069916
M. musculus,Ajuba,0.208382116
M. musculus,Ak1,0.217620992
M. musculus,Ak2,0.213781416
M. musculus,Ak3,0.195059667
M. musculus,Ak4,0.185329858
M. musculus,Ak5,0.203879307
M. musculus,Ak6,0.188293731
M. musculus,Ak7,0.207253559
M. musculus,Ak8,0.200027792
M. musculus,Ak9,0.19664044
M. musculus,Akain1,0.237965008
M. musculus,Akap1,0.202362496
M. musculus,Akap10,0.189936493
M. musculus,Akap11,0.188359231
M. musculus,Akap12,0.210558465
M. musculus,Akap13,0.200755891
M. musculus,Akap14,0.221221968
M. musculus,Akap17b,0.199918549
M. musculus,Akap2,0.206661278
M. musculus,Akap3,0.209133727
M. musculus,Akap4,0.20643134
M. musculus,Akap5,0.222372665
M. musculus,Akap6,0.195850056
M. musculus,Akap7,0.231373991
M. musculus,Akap8,0.201195699
M. musculus,Akap8l,0.207478879
M. musculus,Akip1,0.187338628
M. musculus,Akirin1,0.186017242
M. musculus,Akirin2,0.195890238
M. musculus,Akna,0.195316277
M. musculus,Aknad1,0.192029223
M. musculus,Akp3,0.204771547
M. musculus,Akr1a1,0.198554082
M. musculus,Akr1b10,0.207623045
M. musculus,Akr1b3,0.211818441
M. musculus,Akr1b7,0.208043326
M. musculus,Akr1b8,0.210256937
M. musculus,Akr1c12,0.204613208
M. musculus,Akr1c13,0.208279965
M. musculus,Akr1c14,0.199031703
M. musculus,Akr1c18,0.204754445
M. musculus,Akr1c19,0.202082651
M. musculus,Akr1c20,0.200002064
M. musculus,Akr1c21,0.191589644
M. musculus,Akr1c6,0.196805709
M. musculus,Akr1cl,0.213786424
M. musculus,Akr1d1,0.191279125
M. musculus,Akr1e1,0.196453837
M. musculus,Akr7a5,0.206593414
M. musculus,Akt1,0.213149942
M. musculus,Akt1s1,0.202976069
M. musculus,Akt2,0.201660909
M. musculus,Akt3,0.191926045
M. musculus,Aktip,0.189347556
M. musculus,Alad,0.204308545
M. musculus,Alas1,0.20562331
M. musculus,Alas2,0.201182229
M. musculus,Alb,0.216076084
M. musculus,Alcam,0.1962337
M. musculus,Aldh16a1,0.208218774
M. musculus,Aldh18a1,0.194564891
M. musculus,Aldh1a1,0.217907966
M. musculus,Aldh1a2,0.20439577
M. musculus,Aldh1a3,0.215687065
M. musculus,Aldh1a7,0.206816198
M. musculus,Aldh1b1,0.214107159
M. musculus,Aldh1l1,0.216074701
M. musculus,Aldh1l2,0.206720388
M. musculus,Aldh2,0.212670725
M. musculus,Aldh3a1,0.197070782
M. musculus,Aldh3a2,0.191979737
M. musculus,Aldh3b1,0.213441222
M. musculus,Aldh3b2,0.208618011
M. musculus,Aldh3b3,0.211155607
M. musculus,Aldh4a1,0.211671577
M. musculus,Aldh5a1,0.205025279
M. musculus,Aldh6a1,0.198398836
M. musculus,Aldh7a1,0.194538994
M. musculus,Aldh8a1,0.199874659
M. musculus,Aldh9a1,0.212889908
M. musculus,Aldoa,0.178858973
M. musculus,Aldoart1,0.217466643
M. musculus,Aldoart2,0.21996407
M. musculus,Aldob,0.211470632
M. musculus,Aldoc,0.205801254
M. musculus,Alg1,0.204414537
M. musculus,Alg10b,0.178519122
M. musculus,Alg11,0.186781687
M. musculus,Alg12,0.189987171
M. musculus,Alg13,0.185602812
M. musculus,Alg14,0.187163085
M. musculus,Alg2,0.204689349
M. musculus,Alg3,0.193526194
M. musculus,Alg5,0.197876862
M. musculus,Alg6,0.178869289
M. musculus,Alg8,0.178877353
M. musculus,Alg9,0.189617737
M. musculus,Alk,0.199307371
M. musculus,Alkal1,0.185766915
M. musculus,Alkal2,0.195678942
M. musculus,Alkbh1,0.19244665
M. musculus,Alkbh2,0.195538413
M. musculus,Alkbh3,0.19258504
M. musculus,Alkbh5,0.207842236
M. musculus,Alkbh6,0.182826615
M. musculus,Alkbh7,0.196950282
M. musculus,Alkbh8,0.184785756
M. musculus,Allc,0.188378582
M. musculus,Alms1,0.190404218
M. musculus,Alox12,0.194823535
M. musculus,Alox12b,0.199179657
M. musculus,Alox12e,0.197620491
M. musculus,Alox15,0.19854698
M. musculus,Alox5,0.204002942
M. musculus,Alox5ap,0.175935517
M. musculus,Alox8,0.194823161
M. musculus,Aloxe3,0.206297954
M. musculus,Alpi,0.210425741
M. musculus,Alpk1,0.195355393
M. musculus,Alpk2,0.200235132
M. musculus,Alpk3,0.206936269
M. musculus,Alpl,0.20604186
M. musculus,Alppl2,0.213159599
M. musculus,Als2,0.193488627
M. musculus,Als2cl,0.206778421
M. musculus,Als2cr12,0.210388899
M. musculus,Alx1,0.193733748
M. musculus,Alx3,0.203375966
M. musculus,Alx4,0.21305339
M. musculus,Alyref,0.204172063
M. musculus,Alyref2,0.205857836
M. musculus,Amacr,0.197820323
M. musculus,Ambn,0.187743572
M. musculus,Ambp,0.211105193
M. musculus,Ambra1,0.185239358
M. musculus,Amd1,0.18541994
M. musculus,Amd2,0.185201216
M. musculus,Amdhd1,0.212309993
M. musculus,Amdhd2,0.203341336
M. musculus,Amelx,0.192048828
M. musculus,Amer1,0.191132578
M. musculus,Amer2,0.212715372
M. musculus,Amer3,0.203903067
M. musculus,Amfr,0.187599368
M. musculus,Amh,0.200157467
M. musculus,Amhr2,0.206695302
M. musculus,Amigo1,0.1946384
M. musculus,Amigo2,0.196615645
M. musculus,Amigo3,0.202131625
M. musculus,Ammecr1,0.198270942
M. musculus,Ammecr1l,0.18441519
M. musculus,Amn,0.206483614
