gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	geneName
ENSMUSG00000108442	489.1027401	-2.413544795	0.164373862	-14.6832639	8.25E-49	6.60E-47	Rpl15-ps5
ENSMUSG00000069972	840.7736702	-2.014375908	0.137230473	-14.67877995	8.82E-49	7.03E-47	Rps13-ps2
ENSMUSG00000038900	22167.91128	-0.868403064	0.059738974	-14.53662506	7.10E-48	5.64E-46	Rpl12
ENSMUSG00000022840	6290.321835	1.151155261	0.079328773	14.51119452	1.03E-47	8.13E-46	Adcy5
ENSMUSG00000100351	575.4171562	-2.492682025	0.172353258	-14.46263365	2.09E-47	1.64E-45	Gm7867
ENSMUSG00000057605	758.996646	-2.352567852	0.162761095	-14.45411661	2.36E-47	1.85E-45	Gm6807
ENSMUSG00000090516	978.1928654	-2.059519244	0.142585456	-14.44410462	2.73E-47	2.13E-45	Rps11-ps1
ENSMUSG00000042978	18458.13562	0.879395097	0.06091953	14.43535595	3.10E-47	2.41E-45	Sbk1
ENSMUSG00000082741	952.9484187	-2.048419905	0.142143422	-14.41093702	4.42E-47	3.42E-45	Gm9703
ENSMUSG00000001062	675.9234451	-2.255238332	0.157555602	-14.31392027	1.79E-46	1.38E-44	Vps9d1
ENSMUSG00000114003	572.7129815	-2.509726351	0.175425623	-14.30649815	1.99E-46	1.53E-44	Gm9616
ENSMUSG00000032735	1700.206029	-1.613499713	0.113279084	-14.24358022	4.91E-46	3.76E-44	Ablim3
ENSMUSG00000052534	1548.2951	-1.383085741	0.097108943	-14.24261964	4.98E-46	3.80E-44	Pbx1
ENSMUSG00000091449	2069.637262	-1.425609868	0.100181417	-14.23028257	5.94E-46	4.51E-44	Gm10269
ENSMUSG00000066362	811.5586715	-2.020501525	0.1422995	-14.19893626	9.30E-46	7.03E-44	Rps13-ps1
ENSMUSG00000001289	3102.969161	-1.151207034	0.081343507	-14.15241456	1.80E-45	1.36E-43	Pfdn5
ENSMUSG00000084131	537.7677605	-2.613928778	0.184997246	-14.12955511	2.50E-45	1.87E-43	Rpl3-ps2
ENSMUSG00000081926	860.4452103	-2.019717249	0.143109177	-14.11312183	3.15E-45	2.36E-43	Gm15536
ENSMUSG00000101452	923.1916836	-1.938860167	0.137939142	-14.05590999	7.09E-45	5.27E-43	Gm28530
ENSMUSG00000002395	833.5904137	-1.902035415	0.135470366	-14.04023232	8.84E-45	6.56E-43	Use1
ENSMUSG00000057322	9389.521402	-1.01932622	0.072852421	-13.99165884	1.75E-44	1.29E-42	Rpl38
ENSMUSG00000022285	4913.387666	-1.121871946	0.080305604	-13.97003304	2.38E-44	1.75E-42	Ywhaz
ENSMUSG00000094446	2272.297021	-1.281922897	0.091792365	-13.96546323	2.53E-44	1.86E-42	Gm6344
ENSMUSG00000020396	424.3316533	-2.638280464	0.189590768	-13.9156589	5.09E-44	3.72E-42	Nefh
ENSMUSG00000003934	4146.972362	1.079271595	0.07756461	13.9144849	5.17E-44	3.76E-42	Efnb3
ENSMUSG00000024500	842.7260968	-2.047374662	0.147576198	-13.87333931	9.19E-44	6.66E-42	Ppp2r2b
ENSMUSG00000025867	24287.26112	0.715712839	0.05164239	13.85901861	1.12E-43	8.10E-42	Cplx2
ENSMUSG00000049044	15222.70363	-0.733867423	0.052990543	-13.84902632	1.29E-43	9.27E-42	Rapgef4
ENSMUSG00000081378	789.7428358	-1.995541994	0.144766263	-13.78457903	3.16E-43	2.26E-41	Rps13-ps4
ENSMUSG00000068674	770.9468623	-2.049396792	0.149356422	-13.7215177	7.55E-43	5.39E-41	Gm10247
ENSMUSG00000083833	2214.437359	-1.260755961	0.091942431	-13.71244965	8.55E-43	6.08E-41	Gm13841
ENSMUSG00000094974	1074.172904	-1.607467948	0.117344632	-13.69869183	1.03E-42	7.32E-41	Rps19-ps2
ENSMUSG00000096681	1073.976501	-1.608530143	0.117467376	-13.69342028	1.11E-42	7.84E-41	Rps19-ps1
ENSMUSG00000067121	525.9004134	-2.593466587	0.189500733	-13.68578658	1.23E-42	8.68E-41	Gm7027
ENSMUSG00000094497	2210.647596	-1.262006193	0.092272637	-13.67692773	1.39E-42	9.77E-41	Gm8210
ENSMUSG00000081382	671.1106916	-2.170701445	0.15875409	-13.67335762	1.46E-42	1.02E-40	Rpl18-ps1
ENSMUSG00000082626	779.7194923	-1.998794988	0.146247667	-13.66719233	1.59E-42	1.11E-40	Rps13-ps5
ENSMUSG00000014846	737.2753582	2.089248512	0.152911899	13.66308659	1.69E-42	1.17E-40	Tppp3
ENSMUSG00000075581	1219.546509	-1.600608998	0.117220607	-13.65467247	1.89E-42	1.31E-40	Gm16409
ENSMUSG00000024238	1286.669902	-1.506364544	0.1105613	-13.62469997	2.86E-42	1.96E-40	Zeb1
ENSMUSG00000094910	14294.2691	0.881528713	0.064783666	13.6072682	3.63E-42	2.49E-40	D430019H16Rik
ENSMUSG00000003410	2572.191285	-1.186199516	0.087530091	-13.55190536	7.72E-42	5.27E-40	Elavl3
ENSMUSG00000013033	3748.725124	1.08894548	0.080519576	13.5239843	1.13E-41	7.68E-40	Adgrl1
ENSMUSG00000026473	2243.093847	1.518252783	0.112368512	13.5113722	1.34E-41	9.09E-40	Glul
ENSMUSG00000082474	919.1192296	-1.739722546	0.129155757	-13.4699574	2.35E-41	1.59E-39	Gm8213
ENSMUSG00000053565	1020.957794	-1.657054521	0.123384666	-13.42998745	4.03E-41	2.72E-39	Eif3k
ENSMUSG00000081810	2217.8669	-1.595744731	0.118868569	-13.42444637	4.35E-41	2.92E-39	Gm11878
ENSMUSG00000061315	1875.208243	-1.364393594	0.101952264	-13.38267086	7.64E-41	5.11E-39	Naca
ENSMUSG00000021557	3568.211577	-0.941442989	0.070442597	-13.36468319	9.72E-41	6.48E-39	Agtpbp1
ENSMUSG00000052949	7822.026494	0.960233523	0.072136883	13.31126997	1.99E-40	1.32E-38	Rnf157
ENSMUSG00000062582	1125.832689	-1.879758398	0.141531668	-13.28153925	2.96E-40	1.96E-38	Rpl30-ps8
ENSMUSG00000062896	1303.876079	-1.536279812	0.116687852	-13.16572198	1.38E-39	9.12E-38	Rpl31-ps11
ENSMUSG00000028803	374.3079728	-2.819435125	0.216479758	-13.02401271	8.93E-39	5.87E-37	Nipal3
ENSMUSG00000034892	18847.07878	-0.940618455	0.072306502	-13.00876719	1.09E-38	7.15E-37	Rps29
ENSMUSG00000112099	498.7210146	-2.579903132	0.198858086	-12.97358927	1.73E-38	1.13E-36	Gm8960
ENSMUSG00000036305	3285.944725	-1.07175214	0.082820416	-12.94067557	2.65E-38	1.73E-36	Rpl39-ps
ENSMUSG00000026181	1618.084858	1.405107466	0.109131289	12.87538601	6.19E-38	4.02E-36	Ppm1f
ENSMUSG00000020661	7129.394068	0.884960665	0.068919814	12.84043901	9.73E-38	6.29E-36	Dnmt3a
ENSMUSG00000083716	533.5679255	-2.30921938	0.179883161	-12.83732933	1.01E-37	6.52E-36	Gm13436
ENSMUSG00000081400	751.7700779	-2.654972868	0.206966925	-12.82800556	1.14E-37	7.33E-36	Gm13680
ENSMUSG00000028524	959.5166965	-1.569095673	0.122746078	-12.78326522	2.03E-37	1.30E-35	Sgip1
ENSMUSG00000069188	2274.305789	-1.240270322	0.097291232	-12.74801742	3.20E-37	2.04E-35	Gm13192
ENSMUSG00000083621	1006.48727	-1.755460158	0.137865589	-12.73312772	3.87E-37	2.46E-35	Gm14586
ENSMUSG00000094191	1359.504578	-1.397070705	0.109738989	-12.73085087	3.98E-37	2.52E-35	Rpl31-ps14
ENSMUSG00000020326	6897.195904	1.296536428	0.102480663	12.65152264	1.10E-36	6.92E-35	Ccng1
ENSMUSG00000058838	1292.527033	-1.539924848	0.121719993	-12.65137144	1.10E-36	6.92E-35	Rps27a-ps2
ENSMUSG00000053617	2126.622194	1.574809196	0.124481202	12.65098	1.10E-36	6.93E-35	Sh3pxd2a
ENSMUSG00000066407	2183.419994	-1.234579294	0.097665073	-12.64094985	1.26E-36	7.85E-35	Gm10263
ENSMUSG00000083992	771.5692882	-1.892823558	0.150395504	-12.58563926	2.53E-36	1.58E-34	Gm11478
ENSMUSG00000021708	813.9262206	-1.90211315	0.151407591	-12.5628652	3.38E-36	2.10E-34	Rasgrf2
ENSMUSG00000027663	469.5862213	-2.257479681	0.179710364	-12.56176676	3.43E-36	2.12E-34	Zmat3
ENSMUSG00000025132	7732.022069	0.763978645	0.060928869	12.53886143	4.58E-36	2.82E-34	Arhgdia
ENSMUSG00000033565	4098.690203	-0.945124182	0.075471571	-12.52291653	5.59E-36	3.44E-34	Rbfox2
ENSMUSG00000105388	787.7417384	-1.694010824	0.135950542	-12.46049334	1.23E-35	7.52E-34	Rpl36a-ps2
ENSMUSG00000061242	667.6360135	-2.009495361	0.161416574	-12.44912659	1.41E-35	8.64E-34	Gm9104
ENSMUSG00000039809	1386.42717	-1.385428302	0.111519868	-12.42315225	1.96E-35	1.19E-33	Gabbr2
ENSMUSG00000049804	1124.436446	-1.630890224	0.131306379	-12.42049496	2.02E-35	1.23E-33	Armcx4
ENSMUSG00000063568	593.2531844	-2.072452565	0.166971418	-12.41201995	2.25E-35	1.36E-33	Jazf1
ENSMUSG00000087412	1082.783611	-1.582015994	0.128431334	-12.31799087	7.25E-35	4.37E-33	Gm15501
ENSMUSG00000062456	1727.751577	-1.440020625	0.117320085	-12.27428899	1.24E-34	7.49E-33	Rpl9-ps6
ENSMUSG00000110275	1137.839174	-1.7234705	0.140493286	-12.26728017	1.36E-34	8.14E-33	Gm5905
ENSMUSG00000051723	1318.059752	-1.38987453	0.113580773	-12.23688207	1.97E-34	1.18E-32	Rpl31-ps13
ENSMUSG00000013076	663.2852589	1.744022735	0.142883391	12.20591647	2.89E-34	1.72E-32	Amotl1
ENSMUSG00000072825	6073.782449	0.814537279	0.067219445	12.11758405	8.52E-34	5.06E-32	Cep170b
ENSMUSG00000108437	2619.269527	-1.164320798	0.096354886	-12.08367162	1.29E-33	7.63E-32	Gm19366
ENSMUSG00000097803	1042.284548	-1.520656961	0.126401436	-12.03037725	2.46E-33	1.45E-31	Rpl31-ps16
ENSMUSG00000040265	599.6448964	-1.922976833	0.160113537	-12.01008274	3.15E-33	1.85E-31	Dnm3
ENSMUSG00000065954	1369.655274	1.314385897	0.109487486	12.00489611	3.35E-33	1.96E-31	Tacc1
ENSMUSG00000042429	2493.339253	-1.093944846	0.091176421	-11.99811128	3.63E-33	2.13E-31	Adora1
ENSMUSG00000046711	598.5726739	-1.964359956	0.163908917	-11.98446062	4.29E-33	2.50E-31	Hmga1
ENSMUSG00000001525	7207.470799	-0.719326508	0.060075341	-11.97374001	4.88E-33	2.84E-31	Tubb5
ENSMUSG00000078087	991.6093375	-1.524176322	0.1275937	-11.94554525	6.85E-33	3.97E-31	Rps12l1
ENSMUSG00000081049	1229.523167	-1.535862644	0.128624473	-11.94067199	7.26E-33	4.20E-31	Rps24-ps3
ENSMUSG00000050029	515.9147589	-2.066097577	0.173337608	-11.91949974	9.37E-33	5.40E-31	Rap2c
ENSMUSG00000022336	894.7170757	-1.847733111	0.155155579	-11.90890541	1.06E-32	6.11E-31	Eif3e
ENSMUSG00000046721	560.9396231	-1.997321107	0.167912306	-11.89502518	1.26E-32	7.19E-31	Rpl14-ps1
ENSMUSG00000030000	6533.189225	0.930111538	0.078521472	11.84531454	2.28E-32	1.30E-30	Add2
ENSMUSG00000020135	11670.76621	-0.886504119	0.074854919	-11.84296409	2.34E-32	1.33E-30	Apc2
ENSMUSG00000091695	1610.990213	-1.297613435	0.10967658	-11.83127188	2.69E-32	1.53E-30	Gm17669
ENSMUSG00000079137	715.9332415	-1.753633266	0.148420375	-11.81531351	3.25E-32	1.84E-30	Rpl27-ps1
ENSMUSG00000079641	11319.2244	-0.99529744	0.084427694	-11.78875549	4.46E-32	2.52E-30	Rpl39
ENSMUSG00000117458	343.7962534	-2.395687712	0.203374942	-11.77966023	4.97E-32	2.80E-30	AC122253.2
ENSMUSG00000067038	1025.971184	-1.514913486	0.128726708	-11.76844735	5.68E-32	3.18E-30	Rps12-ps3
ENSMUSG00000060198	1025.121766	-1.579199178	0.134510673	-11.74032619	7.92E-32	4.43E-30	Gm11353
ENSMUSG00000018042	6313.757448	-0.965808565	0.082304977	-11.73450993	8.48E-32	4.73E-30	Cyb5r3
ENSMUSG00000114500	1124.888251	-1.621493151	0.138323696	-11.72245395	9.78E-32	5.44E-30	Gm8983
ENSMUSG00000084265	2037.290724	-1.25949227	0.107844239	-11.67880902	1.64E-31	9.07E-30	Gm14541
ENSMUSG00000074800	1312.361855	-1.318108921	0.113160193	-11.64816785	2.34E-31	1.30E-29	Gm4149
ENSMUSG00000053332	2259.956618	-1.138876598	0.097877932	-11.6356831	2.71E-31	1.50E-29	Gas5
ENSMUSG00000042804	1195.835213	1.796255533	0.154677536	11.61290498	3.54E-31	1.95E-29	Gpr153
ENSMUSG00000025508	4431.345251	-1.22222276	0.105356057	-11.60087802	4.08E-31	2.24E-29	Rplp2
ENSMUSG00000037071	60364.02859	0.770217625	0.066542215	11.57487208	5.53E-31	3.02E-29	Scd1
ENSMUSG00000029126	2242.272865	-1.076199293	0.093069076	-11.56344662	6.31E-31	3.44E-29	Nsg1
ENSMUSG00000024063	1837.950341	1.186517164	0.102753157	11.54725749	7.62E-31	4.14E-29	Lbh
ENSMUSG00000063875	554.8752684	-1.815467626	0.15732403	-11.53967152	8.32E-31	4.51E-29	Rps6-ps1
ENSMUSG00000024456	1527.379006	1.191369385	0.103445938	11.51683098	1.09E-30	5.86E-29	Diaph1
ENSMUSG00000083454	351.7439745	-2.353481189	0.205132981	-11.47295369	1.80E-30	9.72E-29	Gm13226
ENSMUSG00000111613	495.942016	-2.357173824	0.206171755	-11.4330589	2.86E-30	1.54E-28	Gm4977
ENSMUSG00000096712	1540.671764	-1.248329267	0.109245749	-11.42679944	3.07E-30	1.65E-28	Gm15454
ENSMUSG00000021719	1481.417024	-1.24734078	0.109392284	-11.40245671	4.06E-30	2.17E-28	Rgs7bp
ENSMUSG00000058064	804.9328747	-1.683707936	0.147717185	-11.39818588	4.27E-30	2.27E-28	Gm10036
ENSMUSG00000109509	922.0304242	-1.55515951	0.136454512	-11.39690791	4.33E-30	2.30E-28	Rps12-ps4
ENSMUSG00000096474	1541.567612	-1.232874241	0.108222834	-11.39199733	4.58E-30	2.43E-28	Gm5561
ENSMUSG00000030701	2154.099087	1.056786791	0.092997296	11.36362922	6.35E-30	3.35E-28	Plekhb1
ENSMUSG00000035929	1798.710769	1.714370388	0.151032046	11.35103728	7.33E-30	3.86E-28	H2-Q4
ENSMUSG00000094989	1701.428665	-1.430043045	0.126068007	-11.34342547	8.00E-30	4.20E-28	Rpl9-ps4
ENSMUSG00000071671	603.092225	-2.067631311	0.18237341	-11.33735072	8.57E-30	4.49E-28	Gm10343
ENSMUSG00000028082	238.0358491	-3.020702835	0.266706577	-11.32594057	9.76E-30	5.10E-28	Sh3d19
ENSMUSG00000020803	798.1665824	-1.490903746	0.131922286	-11.30137894	1.29E-29	6.73E-28	Txndc17
ENSMUSG00000083022	550.5310058	-2.075598302	0.184331927	-11.26011287	2.06E-29	1.07E-27	Rps15a-ps6
ENSMUSG00000116972	3956.308021	-0.835075729	0.074189488	-11.25598453	2.16E-29	1.12E-27	Gm6278
ENSMUSG00000081431	551.9338813	-1.973004822	0.175462836	-11.24457388	2.46E-29	1.27E-27	Gm15483
ENSMUSG00000038406	1455.56301	-1.113370677	0.099163141	-11.22766647	2.98E-29	1.54E-27	Scaf1
ENSMUSG00000090467	918.9521326	-1.399680769	0.124685603	-11.2256807	3.05E-29	1.57E-27	Gm4613
ENSMUSG00000082064	527.7229746	-2.252808519	0.200901706	-11.21348626	3.50E-29	1.80E-27	Rpl5-ps2
ENSMUSG00000007817	1382.417658	-1.359121891	0.121245271	-11.20968992	3.65E-29	1.87E-27	Zmiz1
ENSMUSG00000031442	21720.72366	0.782842441	0.069969692	11.18830764	4.65E-29	2.37E-27	Mcf2l
ENSMUSG00000048644	5907.976444	-0.801716177	0.07178223	-11.16872767	5.80E-29	2.95E-27	Ctxn1
ENSMUSG00000039001	6419.504318	-1.02734898	0.09210168	-11.15450863	6.81E-29	3.45E-27	Rps21
ENSMUSG00000038615	3287.983409	-1.007818842	0.090456446	-11.14148176	7.88E-29	3.99E-27	Nfe2l1
ENSMUSG00000060377	721.5862766	-1.688777586	0.151684934	-11.13345634	8.62E-29	4.35E-27	Rpl36a-ps1
ENSMUSG00000022054	800.048136	-1.657255751	0.148965141	-11.12512457	9.47E-29	4.77E-27	Nefm
ENSMUSG00000046607	2122.843534	0.92625043	0.083373706	11.10962291	1.13E-28	5.65E-27	Hrk
ENSMUSG00000068324	721.9342835	-1.559531452	0.140387733	-11.10874449	1.14E-28	5.70E-27	Gm10029
ENSMUSG00000026469	2061.840598	0.96044683	0.086615476	11.08862842	1.42E-28	7.11E-27	Xpr1
ENSMUSG00000080776	726.0632151	-1.660382245	0.14994418	-11.07333572	1.69E-28	8.42E-27	Gm12174
ENSMUSG00000040711	700.8976844	-1.72936434	0.156651792	-11.03954391	2.46E-28	1.22E-26	Sh3pxd2b
ENSMUSG00000081895	501.1653353	-2.388932703	0.21647538	-11.03558616	2.57E-28	1.28E-26	Rpl17-ps10
ENSMUSG00000048814	1449.800165	-1.130035135	0.102423796	-11.03293546	2.65E-28	1.31E-26	Lonrf2
ENSMUSG00000034187	3098.250275	0.899441401	0.081539627	11.03072748	2.72E-28	1.34E-26	Nsf
ENSMUSG00000039470	1184.598402	-1.187645769	0.107840015	-11.01303418	3.31E-28	1.63E-26	Zdhhc2
ENSMUSG00000074516	876.2246128	-1.533819488	0.139442013	-10.9996941	3.83E-28	1.88E-26	Gm10709
ENSMUSG00000028385	508.1292078	-1.842434396	0.167532552	-10.99747107	3.93E-28	1.92E-26	Snx30
ENSMUSG00000082931	1238.717646	-1.212593021	0.110405723	-10.98306313	4.61E-28	2.25E-26	Gm13586
ENSMUSG00000047388	293.7935848	-2.782166289	0.253534926	-10.97350309	5.12E-28	2.49E-26	Atmin
ENSMUSG00000042682	1224.845636	-1.292103318	0.118095783	-10.941147	7.33E-28	3.56E-26	Selenok
ENSMUSG00000081087	530.052756	-2.008537776	0.18375643	-10.93043531	8.25E-28	3.99E-26	Rps15a-ps7
ENSMUSG00000117405	884.8984718	-1.453967227	0.133059565	-10.92719059	8.55E-28	4.13E-26	AC126807.1
ENSMUSG00000004530	750.7625938	-1.6584864	0.152345155	-10.88637445	1.34E-27	6.45E-26	Coro1c
ENSMUSG00000010663	8059.566659	0.92031804	0.084578103	10.88128024	1.42E-27	6.80E-26	Fads1
ENSMUSG00000027495	628.470995	-1.741877509	0.160115974	-10.87884902	1.45E-27	6.97E-26	Fam210b
ENSMUSG00000070570	3518.487469	1.072605979	0.098758636	10.86088291	1.77E-27	8.47E-26	Slc17a7
ENSMUSG00000019146	1160.779265	-1.37179985	0.1263347	-10.85845658	1.82E-27	8.67E-26	Cacng2
ENSMUSG00000056596	2632.548841	1.032887553	0.095165132	10.85363444	1.92E-27	9.12E-26	Trnp1
ENSMUSG00000014498	1999.370312	1.380481772	0.127475925	10.82935284	2.50E-27	1.19E-25	Ankrd52
ENSMUSG00000030852	576.3281933	-1.5992309	0.147951675	-10.80914361	3.12E-27	1.48E-25	Tacc2
ENSMUSG00000002205	194.9257178	-2.842396003	0.263564663	-10.78443512	4.08E-27	1.93E-25	Vrk3
ENSMUSG00000085342	647.6103843	-1.636941881	0.151804008	-10.78325865	4.13E-27	1.95E-25	Gm12254
ENSMUSG00000081534	1592.851404	-1.313884218	0.121897909	-10.7785624	4.35E-27	2.04E-25	Slc48a1
ENSMUSG00000018451	1367.269451	1.195901007	0.111039972	10.77000459	4.77E-27	2.24E-25	6330403K07Rik
ENSMUSG00000002803	272.5011773	-2.515880963	0.233755356	-10.76288048	5.15E-27	2.41E-25	Btbd6
ENSMUSG00000022454	1630.11464	-1.162969961	0.108079193	-10.7603502	5.30E-27	2.47E-25	Nell2
ENSMUSG00000051853	26563.54342	0.617417817	0.057382542	10.75968048	5.34E-27	2.48E-25	Arf3
ENSMUSG00000066553	773.146791	-1.383202919	0.128631488	-10.75322175	5.72E-27	2.66E-25	Gm6969
ENSMUSG00000003810	1867.853202	-1.123933489	0.104623375	-10.74266137	6.42E-27	2.97E-25	Mast2
ENSMUSG00000079477	1830.092774	-1.106597242	0.103025329	-10.7410212	6.53E-27	3.02E-25	Rab7
ENSMUSG00000029861	2736.617739	-1.039408184	0.096842491	-10.73297653	7.13E-27	3.28E-25	Fam131b
ENSMUSG00000031285	2622.615644	-0.901229027	0.083967772	-10.73303495	7.12E-27	3.28E-25	Dcx
ENSMUSG00000060739	2451.676274	-1.214242204	0.113137665	-10.7324312	7.17E-27	3.29E-25	Nsa2
ENSMUSG00000094772	1364.790271	-1.197915468	0.111643466	-10.72983049	7.37E-27	3.37E-25	Rpl29-ps2
ENSMUSG00000082399	826.1225445	-1.367626754	0.127503897	-10.7261565	7.67E-27	3.50E-25	Gm14036
ENSMUSG00000078249	427.6079701	-1.912442917	0.178801391	-10.69590624	1.06E-26	4.84E-25	Hmga1b
ENSMUSG00000080932	406.0924574	-2.288274936	0.214180795	-10.68384742	1.21E-26	5.50E-25	Gm10224
ENSMUSG00000025702	1501.940479	1.120750076	0.104918358	10.68211608	1.23E-26	5.59E-25	Mar 08
ENSMUSG00000020610	1189.143526	-1.241973239	0.116547582	-10.65636213	1.63E-26	7.36E-25	Amz2
ENSMUSG00000069682	1529.907619	-1.007834502	0.094614356	-10.65202515	1.71E-26	7.70E-25	Gm10275
ENSMUSG00000047965	1477.454998	-1.424008322	0.133839275	-10.63968949	1.95E-26	8.77E-25	Rpl9-ps7
ENSMUSG00000026853	286.5459638	-2.634175444	0.247650653	-10.63665859	2.01E-26	9.03E-25	Crat
ENSMUSG00000022389	3107.326514	1.02267334	0.096296746	10.62001971	2.41E-26	1.08E-24	Tef
ENSMUSG00000048240	26253.66041	0.632688661	0.059810991	10.57813373	3.76E-26	1.68E-24	Gng7
ENSMUSG00000074657	116534.557	-0.506002834	0.047868956	-10.5705842	4.08E-26	1.82E-24	Kif5a
ENSMUSG00000006930	1713.190678	1.162087242	0.110410818	10.52512119	6.62E-26	2.94E-24	Hap1
ENSMUSG00000026434	1626.340087	-1.094505796	0.104254044	-10.49844928	8.78E-26	3.90E-24	Nucks1
ENSMUSG00000062760	1339.461763	1.21191485	0.115761355	10.46907967	1.20E-25	5.30E-24	Shisal1
ENSMUSG00000067194	2177.972222	-0.94861844	0.090776419	-10.45005353	1.46E-25	6.47E-24	Eif1ax
ENSMUSG00000022421	6823.036119	0.672770622	0.064418826	10.44369577	1.57E-25	6.90E-24	Nptxr
ENSMUSG00000021867	592.6296286	-1.503706702	0.14413723	-10.43246565	1.76E-25	7.75E-24	Tmem254b
ENSMUSG00000020315	21663.64865	-0.588104022	0.056410873	-10.42536639	1.90E-25	8.33E-24	Sptbn1
ENSMUSG00000043004	15601.83737	0.644266321	0.06185841	10.41517755	2.11E-25	9.25E-24	Gng2
ENSMUSG00000022010	1785.304914	-0.965119443	0.092769935	-10.40336444	2.39E-25	1.05E-23	Tsc22d1
ENSMUSG00000112145	348.9287723	-2.424018839	0.233305093	-10.38990967	2.76E-25	1.20E-23	Gm6218
ENSMUSG00000045136	14706.92539	-0.568446276	0.054723338	-10.38763896	2.82E-25	1.23E-23	Tubb2b
ENSMUSG00000002107	3245.18357	-0.898455337	0.086521192	-10.38422287	2.93E-25	1.27E-23	Celf2
ENSMUSG00000054942	1168.956677	1.318210047	0.126960353	10.38284802	2.97E-25	1.28E-23	Miga1
ENSMUSG00000008658	615.2000642	-1.49123267	0.143854148	-10.36628204	3.53E-25	1.52E-23	Rbfox1
ENSMUSG00000030189	342.5011337	-2.527400488	0.244452809	-10.33901186	4.69E-25	2.02E-23	Ybx3
ENSMUSG00000072680	543.5312142	-1.611760506	0.155988648	-10.33254998	5.02E-25	2.16E-23	Tmem254c
ENSMUSG00000060424	1604.020173	-1.140512685	0.110486312	-10.32266049	5.57E-25	2.39E-23	Pantr1
ENSMUSG00000061684	428.9808146	-1.817499588	0.176193953	-10.31533465	6.01E-25	2.57E-23	Rpl21-ps8
ENSMUSG00000027247	1016.419987	-1.2848694	0.12457183	-10.3142853	6.07E-25	2.59E-23	Arhgap1
ENSMUSG00000068604	8670.861729	-0.589386799	0.057264288	-10.29239728	7.63E-25	3.25E-23	Gm8225
ENSMUSG00000030465	9143.441131	-0.641287505	0.062476659	-10.26443339	1.02E-24	4.33E-23	Psd3
ENSMUSG00000020297	9181.372003	0.616319194	0.060047001	10.26394626	1.02E-24	4.34E-23	Nsg2
ENSMUSG00000051391	21767.663	0.54325967	0.052952264	10.25942297	1.07E-24	4.54E-23	Ywhag
ENSMUSG00000082475	937.7772137	-1.455885122	0.142436146	-10.22131789	1.59E-24	6.72E-23	Gm7206
ENSMUSG00000031672	1923.526874	-0.907554626	0.088827348	-10.21706322	1.66E-24	7.01E-23	Got2
ENSMUSG00000038170	2217.191507	-0.959633054	0.093943248	-10.21502953	1.70E-24	7.14E-23	Pde4dip
ENSMUSG00000029434	568.8474915	-1.570201867	0.153795936	-10.20964474	1.80E-24	7.53E-23	Vps33a
ENSMUSG00000000627	466.5263453	1.732916068	0.169885786	10.20047706	1.97E-24	8.26E-23	Sema4f
ENSMUSG00000033174	2164.713812	-1.002258425	0.098422075	-10.18326864	2.36E-24	9.81E-23	Mgll
ENSMUSG00000036825	447.3669852	-1.763613699	0.173186911	-10.18329671	2.35E-24	9.81E-23	Ssx2ip
ENSMUSG00000029775	3318.899619	0.850088061	0.083521239	10.1781065	2.48E-24	1.03E-22	Klhdc10
ENSMUSG00000028936	3956.244792	-0.710620397	0.069821095	-10.17773203	2.49E-24	1.03E-22	Rpl22
ENSMUSG00000082417	1023.081281	-1.23691543	0.121586434	-10.17313684	2.61E-24	1.08E-22	Gm13740
ENSMUSG00000099927	1000.429725	-1.579187653	0.15547046	-10.15747719	3.07E-24	1.27E-22	Gm8226
ENSMUSG00000067147	1000.286124	-1.578911504	0.155455519	-10.15667704	3.09E-24	1.28E-22	Rpl7a-ps11
ENSMUSG00000072676	619.0953722	-1.46824403	0.14463103	-10.15165299	3.26E-24	1.34E-22	Tmem254a
ENSMUSG00000019428	2120.195939	-0.965996605	0.095219157	-10.14498167	3.49E-24	1.43E-22	Fkbp8
ENSMUSG00000050621	910.0050403	-1.364518119	0.134555037	-10.14096645	3.63E-24	1.49E-22	Rps27rt
ENSMUSG00000090753	481.349332	-1.682608572	0.166309056	-10.1173599	4.63E-24	1.89E-22	Rpl31-ps4
ENSMUSG00000037426	438.3490082	-2.303614135	0.227725984	-10.11572812	4.71E-24	1.92E-22	Depdc5
ENSMUSG00000031617	176.5714541	-3.083010146	0.305125893	-10.10405941	5.30E-24	2.16E-22	Tmem184c
ENSMUSG00000080921	3848.779486	-0.971683808	0.096349289	-10.08501278	6.44E-24	2.61E-22	Rpl38-ps2
ENSMUSG00000113389	339.0540585	-2.158543649	0.214082191	-10.08278007	6.58E-24	2.67E-22	Gm9512
ENSMUSG00000049327	705.361815	-1.592246811	0.158041731	-10.07485048	7.14E-24	2.89E-22	Kmt5a
