organism,gene_name,tAI
R. norvegicus,AABR07022690.1,0.29488017
R. norvegicus,AABR07022739.1,0.212974148
R. norvegicus,AABR07022813.1,0.29488017
R. norvegicus,AABR07022834.1,0.29488017
R. norvegicus,AABR07022903.1,0.296931223
R. norvegicus,AABR07022980.1,0.296931223
R. norvegicus,AABR07022981.1,0.218070383
R. norvegicus,AABR07022999.1,0.196992563
R. norvegicus,AABR07023023.1,0.296931223
R. norvegicus,AABR07023025.1,0.296931223
R. norvegicus,AABR07023033.1,0.292458114
R. norvegicus,AABR07023210.1,0.213662988
R. norvegicus,AABR07024115.1,0.221081078
R. norvegicus,AABR07024131.1,0.243800392
R. norvegicus,AABR07024139.1,0.232261157
R. norvegicus,AABR07024203.1,0.215135531
R. norvegicus,AABR07024203.2,0.229043164
R. norvegicus,AABR07024261.1,0.255871694
R. norvegicus,AABR07024303.1,0.288279582
R. norvegicus,AABR07024360.1,0.241343917
R. norvegicus,AABR07024381.1,0.214250834
R. norvegicus,AABR07024381.2,0.220967095
R. norvegicus,AABR07024439.1,0.215781838
R. norvegicus,AABR07024441.1,0.223485594
R. norvegicus,AABR07024534.1,0.213188401
R. norvegicus,AABR07024637.1,0.226155697
R. norvegicus,AABR07024682.1,0.221789054
R. norvegicus,AABR07024716.1,0.220353771
R. norvegicus,AABR07024718.1,0.224849236
R. norvegicus,AABR07024722.1,0.224849236
R. norvegicus,AABR07024732.1,0.21648071
R. norvegicus,AABR07024733.1,0.212425941
R. norvegicus,AABR07024735.1,0.219126305
R. norvegicus,AABR07024769.1,0.22635636
R. norvegicus,AABR07024790.1,0.176887691
R. norvegicus,AABR07024795.1,0.249447864
R. norvegicus,AABR07024825.1,0.253952763
R. norvegicus,AABR07024869.1,0.292237272
R. norvegicus,AABR07024877.1,0.238010378
R. norvegicus,AABR07024954.1,0.233284084
R. norvegicus,AABR07024964.1,0.264378838
R. norvegicus,AABR07024972.1,0.26159731
R. norvegicus,AABR07025010.1,0.247978611
R. norvegicus,AABR07025051.2,0.248469235
R. norvegicus,AABR07025051.3,0.272770717
R. norvegicus,AABR07025074.1,0.231288943
R. norvegicus,AABR07025089.1,0.226241403
R. norvegicus,AABR07025140.1,0.197683252
R. norvegicus,AABR07025272.1,0.194560131
R. norvegicus,AABR07025295.1,0.254941012
R. norvegicus,AABR07025299.1,0.241101266
R. norvegicus,AABR07025316.1,0.18636768
R. norvegicus,AABR07025358.1,0.216062885
R. norvegicus,AABR07025368.1,0.222313521
R. norvegicus,AABR07025762.1,0.251889946
R. norvegicus,AABR07025818.1,0.231898012
R. norvegicus,AABR07025825.1,0.23700783
R. norvegicus,AABR07025896.1,0.209327346
R. norvegicus,AABR07025928.1,0.241598449
R. norvegicus,AABR07025986.2,0.197498873
R. norvegicus,AABR07026048.1,0.2253296
R. norvegicus,AABR07026058.1,0.207076097
R. norvegicus,AABR07026059.1,0.248359517
R. norvegicus,AABR07026112.1,0.230467749
R. norvegicus,AABR07026137.2,0.227604342
R. norvegicus,AABR07026233.1,0.225992317
R. norvegicus,AABR07026236.1,0.351231386
R. norvegicus,AABR07026240.1,0.22177302
R. norvegicus,AABR07026240.2,0.241120425
R. norvegicus,AABR07026270.1,0.280496377
R. norvegicus,AABR07026271.1,0.213923212
R. norvegicus,AABR07026271.2,0.316255846
R. norvegicus,AABR07026291.1,0.207514602
R. norvegicus,AABR07026294.1,0.187319909
R. norvegicus,AABR07026361.2,0.190622433
R. norvegicus,AABR07026424.1,0.221770616
R. norvegicus,AABR07026536.1,0.249736932
R. norvegicus,AABR07026539.1,0.244231226
R. norvegicus,AABR07026557.1,0.199943791
R. norvegicus,AABR07026596.1,0.206783715
R. norvegicus,AABR07026596.2,0.25006061
R. norvegicus,AABR07026654.1,0.238076165
R. norvegicus,AABR07026805.1,0.23789385
R. norvegicus,AABR07026805.2,0.218402024
R. norvegicus,AABR07026842.1,0.224688189
R. norvegicus,AABR07026892.1,0.211590687
R. norvegicus,AABR07026893.1,0.213042016
R. norvegicus,AABR07026915.1,0.245233459
R. norvegicus,AABR07026929.1,0.231028728
R. norvegicus,AABR07026930.1,0.235387631
R. norvegicus,AABR07026957.1,0.245898137
R. norvegicus,AABR07026997.1,0.293730675
R. norvegicus,AABR07027015.1,0.1981756
R. norvegicus,AABR07027088.1,0.208304009
R. norvegicus,AABR07027098.1,0.233260629
R. norvegicus,AABR07027111.1,0.234067158
R. norvegicus,AABR07027128.1,0.2370863
R. norvegicus,AABR07027235.1,0.169064802
R. norvegicus,AABR07027258.1,0.214726688
R. norvegicus,AABR07027267.1,0.195364748
R. norvegicus,AABR07027306.1,0.234216624
R. norvegicus,AABR07027324.1,0.259412422
R. norvegicus,AABR07027339.1,0.223110217
R. norvegicus,AABR07027342.1,0.209383588
R. norvegicus,AABR07027368.1,0.231034192
R. norvegicus,AABR07027447.1,0.232234073
R. norvegicus,AABR07027450.1,0.201499315
R. norvegicus,AABR07027451.1,0.216166707
R. norvegicus,AABR07027457.1,0.20322798
R. norvegicus,AABR07027458.1,0.212483586
R. norvegicus,AABR07027466.1,0.2320749
R. norvegicus,AABR07027545.1,0.245960724
R. norvegicus,AABR07027637.1,0.176109217
R. norvegicus,AABR07027718.1,0.239107994
R. norvegicus,AABR07027730.1,0.203051961
R. norvegicus,AABR07027750.1,0.196370266
R. norvegicus,AABR07027799.1,0.21671163
R. norvegicus,AABR07027809.1,0.2362272
R. norvegicus,AABR07027809.2,0.24663978
R. norvegicus,AABR07027811.2,0.243812405
R. norvegicus,AABR07027819.1,0.235240204
R. norvegicus,AABR07027870.1,0.269013251
R. norvegicus,AABR07027872.1,0.202698834
R. norvegicus,AABR07027902.1,0.204914806
R. norvegicus,AABR07027925.1,0.258053038
R. norvegicus,AABR07027925.2,0.236874103
R. norvegicus,AABR07028009.1,0.245831946
R. norvegicus,AABR07028049.1,0.21876182
R. norvegicus,AABR07028137.1,0.225152929
R. norvegicus,AABR07028157.1,0.235861862
R. norvegicus,AABR07028349.1,0.210292089
R. norvegicus,AABR07028352.1,0.235374875
R. norvegicus,AABR07028354.1,0.217161364
R. norvegicus,AABR07028446.1,0.234571611
R. norvegicus,AABR07028488.1,0.224123071
R. norvegicus,AABR07028558.1,0.221764573
R. norvegicus,AABR07028568.1,0.184062207
R. norvegicus,AABR07028615.1,0.237902082
R. norvegicus,AABR07028665.1,0.202284114
R. norvegicus,AABR07028668.1,0.221306937
R. norvegicus,AABR07028691.1,0.235117405
R. norvegicus,AABR07028748.1,0.259210624
R. norvegicus,AABR07028749.1,0.239043966
R. norvegicus,AABR07028768.1,0.291876376
R. norvegicus,AABR07028769.1,0.2240257
R. norvegicus,AABR07028785.1,0.204990021
R. norvegicus,AABR07028795.1,0.232102797
R. norvegicus,AABR07028805.1,0.164347731
R. norvegicus,AABR07028816.1,0.232671263
R. norvegicus,AABR07028839.1,0.211942289
R. norvegicus,AABR07028859.1,0.214856488
R. norvegicus,AABR07028872.1,0.236635869
R. norvegicus,AABR07028887.1,0.21755577
R. norvegicus,AABR07028970.2,0.223495532
R. norvegicus,AABR07028989.1,0.21644506
R. norvegicus,AABR07028997.1,0.239287842
R. norvegicus,AABR07028999.1,0.23458036
R. norvegicus,AABR07029002.1,0.239224273
R. norvegicus,AABR07029002.2,0.211446187
R. norvegicus,AABR07029002.3,0.210190867
R. norvegicus,AABR07029006.1,0.224996111
R. norvegicus,AABR07029054.1,0.217372515
R. norvegicus,AABR07029195.1,0.242502214
R. norvegicus,AABR07029198.1,0.256659558
R. norvegicus,AABR07029198.2,0.238347456
R. norvegicus,AABR07029202.1,0.256043903
R. norvegicus,AABR07029262.1,0.243947583
R. norvegicus,AABR07029269.1,0.235843466
R. norvegicus,AABR07029272.1,0.205507298
R. norvegicus,AABR07029275.1,0.227593342
R. norvegicus,AABR07029410.1,0.376636023
R. norvegicus,AABR07029467.2,0.252284167
R. norvegicus,AABR07029470.2,0.284893556
R. norvegicus,AABR07029559.1,0.221955903
R. norvegicus,AABR07029573.3,0.264975987
R. norvegicus,AABR07029581.1,0.21927803
R. norvegicus,AABR07029596.1,0.221203863
R. norvegicus,AABR07029605.1,0.218964613
R. norvegicus,AABR07029613.1,0.252608943
R. norvegicus,AABR07029651.1,0.227632728
R. norvegicus,AABR07029661.1,0.20427794
R. norvegicus,AABR07029675.1,0.228831666
R. norvegicus,AABR07029741.1,0.219188579
R. norvegicus,AABR07029742.2,0.210666449
R. norvegicus,AABR07029809.1,0.192024284
R. norvegicus,AABR07029836.1,0.222485897
R. norvegicus,AABR07029862.1,0.273836976
R. norvegicus,AABR07029863.1,0.208761942
R. norvegicus,AABR07029863.3,0.255011009
R. norvegicus,AABR07029863.4,0.251342789
R. norvegicus,AABR07029890.1,0.225502802
R. norvegicus,AABR07029918.1,0.201471317
R. norvegicus,AABR07029925.1,0.193430113
R. norvegicus,AABR07030053.1,0.244611037
R. norvegicus,AABR07030085.1,0.241081416
R. norvegicus,AABR07030122.1,0.212157464
R. norvegicus,AABR07030125.1,0.236222576
R. norvegicus,AABR07030143.1,0.278480016
R. norvegicus,AABR07030162.1,0.231057146
R. norvegicus,AABR07030184.1,0.236158153
R. norvegicus,AABR07030263.1,0.197089336
R. norvegicus,AABR07030335.1,0.205103755
R. norvegicus,AABR07030359.1,0.268242614
R. norvegicus,AABR07030375.3,0.216694536
R. norvegicus,AABR07030425.1,0.237102518
R. norvegicus,AABR07030435.1,0.257943715
R. norvegicus,AABR07030443.2,0.247672287
R. norvegicus,AABR07030469.2,0.411486754
R. norvegicus,AABR07030471.1,0.31110403
R. norvegicus,AABR07030494.1,0.243621661
R. norvegicus,AABR07030520.1,0.232772167
R. norvegicus,AABR07030521.1,0.220342515
R. norvegicus,AABR07030543.1,0.228590017
R. norvegicus,AABR07030544.1,0.252335099
R. norvegicus,AABR07030590.1,0.202292218
R. norvegicus,AABR07030603.1,0.240611945
R. norvegicus,AABR07030603.2,0.191732675
R. norvegicus,AABR07030630.1,0.24246187
R. norvegicus,AABR07030647.1,0.239339816
R. norvegicus,AABR07030729.1,0.244262757
R. norvegicus,AABR07030771.1,0.237259743
R. norvegicus,AABR07030773.1,0.21369498
R. norvegicus,AABR07030793.1,0.24994472
R. norvegicus,AABR07030861.1,0.221447007
R. norvegicus,AABR07030901.1,0.223165964
R. norvegicus,AABR07030903.1,0.215707762
R. norvegicus,AABR07030926.1,0.21959983
R. norvegicus,AABR07030977.1,0.21389543
R. norvegicus,AABR07030995.1,0.2195796
R. norvegicus,AABR07031019.1,0.219526826
R. norvegicus,AABR07031089.1,0.221980341
R. norvegicus,AABR07031158.1,0.243697121
R. norvegicus,AABR07031445.1,0.193662976
R. norvegicus,AABR07031480.1,0.221845585
R. norvegicus,AABR07031491.2,0.231043725
R. norvegicus,AABR07031494.1,0.219312181
R. norvegicus,AABR07031505.1,0.267677325
R. norvegicus,AABR07031533.1,0.258772577
R. norvegicus,AABR07031538.1,0.210693515
R. norvegicus,AABR07031666.1,0.212983088
R. norvegicus,AABR07031674.4,0.23809409
R. norvegicus,AABR07031691.1,0.264843201
R. norvegicus,AABR07031734.1,0.219687611
R. norvegicus,AABR07031734.10,0.228412677
R. norvegicus,AABR07031734.13,0.22899012
R. norvegicus,AABR07031734.2,0.209692551
R. norvegicus,AABR07031734.3,0.212727723
R. norvegicus,AABR07031734.5,0.217438043
R. norvegicus,AABR07031734.8,0.220850343
R. norvegicus,AABR07031735.1,0.226988535
R. norvegicus,AABR07031756.1,0.206984881
R. norvegicus,AABR07031756.2,0.230027371
R. norvegicus,AABR07031918.1,0.221701772
R. norvegicus,AABR07031937.1,0.234372648
R. norvegicus,AABR07031947.1,0.228342283
R. norvegicus,AABR07031963.1,0.226643981
R. norvegicus,AABR07032097.1,0.260890993
R. norvegicus,AABR07032202.1,0.235291284
R. norvegicus,AABR07032261.2,0.221403001
R. norvegicus,AABR07032265.1,0.256673246
R. norvegicus,AABR07032277.1,0.226407325
R. norvegicus,AABR07032317.1,0.2473744
R. norvegicus,AABR07032328.1,0.248263718
R. norvegicus,AABR07032338.1,0.273838279
R. norvegicus,AABR07032392.1,0.248362375
R. norvegicus,AABR07032457.1,0.23002155
R. norvegicus,AABR07032503.1,0.214395918
R. norvegicus,AABR07032520.1,0.22746279
R. norvegicus,AABR07032520.2,0.220211476
R. norvegicus,AABR07032582.1,0.226516937
R. norvegicus,AABR07032622.1,0.24308933
R. norvegicus,AABR07032862.1,0.306199377
R. norvegicus,AABR07032888.1,0.219486188
R. norvegicus,AABR07032904.1,0.197146727
R. norvegicus,AABR07033023.1,0.229769196
R. norvegicus,AABR07033047.1,0.235680904
R. norvegicus,AABR07033287.1,0.186698866
R. norvegicus,AABR07033318.1,0.192929181
R. norvegicus,AABR07033324.1,0.235002982
R. norvegicus,AABR07033357.1,0.195488372
R. norvegicus,AABR07033579.1,0.136911848
R. norvegicus,AABR07033579.2,0.243950071
R. norvegicus,AABR07033579.3,0.16497551
R. norvegicus,AABR07033580.1,0.155033717
R. norvegicus,AABR07033590.1,0.177578413
R. norvegicus,AABR07033607.1,0.295439741
R. norvegicus,AABR07033612.1,0.25082666
R. norvegicus,AABR07033745.2,0.203556518
R. norvegicus,AABR07033851.1,0.235816889
R. norvegicus,AABR07033887.1,0.231308041
R. norvegicus,AABR07033979.1,0.219440668
R. norvegicus,AABR07033987.1,0.236899774
R. norvegicus,AABR07034008.1,0.24454448
R. norvegicus,AABR07034131.1,0.206385956
R. norvegicus,AABR07034273.1,0.200862401
R. norvegicus,AABR07034315.1,0.209417223
R. norvegicus,AABR07034329.1,0.234298181
R. norvegicus,AABR07034362.2,0.198306132
R. norvegicus,AABR07034438.1,0.236798654
R. norvegicus,AABR07034445.1,0.248399561
R. norvegicus,AABR07034632.1,0.259248527
R. norvegicus,AABR07034637.1,0.237897525
R. norvegicus,AABR07034639.1,0.222311637
R. norvegicus,AABR07034641.1,0.229453065
R. norvegicus,AABR07034648.1,0.218620768
R. norvegicus,AABR07034657.1,0.21919093
R. norvegicus,AABR07034673.1,0.232844341
R. norvegicus,AABR07034706.1,0.262837596
R. norvegicus,AABR07034718.1,0.234306667
R. norvegicus,AABR07034729.1,0.241803291
R. norvegicus,AABR07034730.2,0.219604809
R. norvegicus,AABR07034730.3,0.215586075
R. norvegicus,AABR07034736.1,0.211438348
R. norvegicus,AABR07034739.1,0.251313981
R. norvegicus,AABR07034739.2,0.233473266
R. norvegicus,AABR07034751.1,0.210404378
R. norvegicus,AABR07034767.1,0.211868121
R. norvegicus,AABR07034833.1,0.205388314
R. norvegicus,AABR07034940.2,0.20923948
R. norvegicus,AABR07034956.1,0.259871204
R. norvegicus,AABR07034980.1,0.290421916
R. norvegicus,AABR07034986.2,0.224571978
R. norvegicus,AABR07034992.1,0.230975225
R. norvegicus,AABR07035074.1,0.248183452
R. norvegicus,AABR07035089.1,0.215855582
R. norvegicus,AABR07035091.1,0.252949714
R. norvegicus,AABR07035107.1,0.18846442
R. norvegicus,AABR07035194.1,0.21846571
R. norvegicus,AABR07035203.1,0.247146676
R. norvegicus,AABR07035218.1,0.249376923
R. norvegicus,AABR07035357.1,0.213923212
R. norvegicus,AABR07035357.2,0.317227212
R. norvegicus,AABR07035368.2,0.278747177
R. norvegicus,AABR07035375.1,0.20431203
R. norvegicus,AABR07035428.1,0.225250249
R. norvegicus,AABR07035428.2,0.233344157
R. norvegicus,AABR07035428.3,0.250624897
R. norvegicus,AABR07035479.1,0.239912215
R. norvegicus,AABR07035503.1,0.245289457
R. norvegicus,AABR07035539.1,0.223506447
R. norvegicus,AABR07035541.3,0.220965183
R. norvegicus,AABR07035561.2,0.237352606
R. norvegicus,AABR07035725.1,0.248000228
R. norvegicus,AABR07035776.1,0.226947267
R. norvegicus,AABR07035787.1,0.252786103
R. norvegicus,AABR07035791.1,0.244914686
R. norvegicus,AABR07035818.1,0.224193491
R. norvegicus,AABR07035832.1,0.264311497
R. norvegicus,AABR07035916.1,0.227223509
R. norvegicus,AABR07035946.1,0.217370873
R. norvegicus,AABR07036007.1,0.2327888
R. norvegicus,AABR07036019.1,0.216936291
R. norvegicus,AABR07036101.1,0.207962586
R. norvegicus,AABR07036167.1,0.228486633
R. norvegicus,AABR07036187.1,0.214659652
R. norvegicus,AABR07036324.1,0.21526568
R. norvegicus,AABR07036374.1,0.241879881
R. norvegicus,AABR07036375.1,0.237668855
R. norvegicus,AABR07036505.1,0.238062706
R. norvegicus,AABR07036513.1,0.206162471
R. norvegicus,AABR07036550.1,0.20917616
R. norvegicus,AABR07036648.1,0.203461896
R. norvegicus,AABR07036649.1,0.203461896
R. norvegicus,AABR07036649.2,0.218623709
R. norvegicus,AABR07036698.1,0.210055687
R. norvegicus,AABR07036711.1,0.208032841
R. norvegicus,AABR07036746.1,0.231878217
R. norvegicus,AABR07036855.1,0.229417569
R. norvegicus,AABR07037009.1,0.216690552
R. norvegicus,AABR07037073.1,0.235159672
R. norvegicus,AABR07037112.1,0.247693514
R. norvegicus,AABR07037161.1,0.206989993
R. norvegicus,AABR07037173.1,0.245878433
R. norvegicus,AABR07037243.1,0.272505773
R. norvegicus,AABR07037250.1,0.274324624
R. norvegicus,AABR07037302.1,0.227130143
R. norvegicus,AABR07037307.1,0.208784338
R. norvegicus,AABR07037343.1,0.20816472
R. norvegicus,AABR07037356.1,0.22720513
R. norvegicus,AABR07037395.2,0.205205184
R. norvegicus,AABR07037412.1,0.233209492
R. norvegicus,AABR07037447.1,0.187872627
R. norvegicus,AABR07037451.2,0.231351631
R. norvegicus,AABR07037477.1,0.204238032
R. norvegicus,AABR07037489.1,0.247845989
R. norvegicus,AABR07037510.2,0.210287334
R. norvegicus,AABR07037520.1,0.258548482
R. norvegicus,AABR07037536.1,0.2101941
R. norvegicus,AABR07037545.1,0.245852587
R. norvegicus,AABR07037590.1,0.204238032
R. norvegicus,AABR07037798.1,0.209753591
R. norvegicus,AABR07037800.1,0.23110418
R. norvegicus,AABR07037960.1,0.210424138
R. norvegicus,AABR07037995.1,0.210233739
R. norvegicus,AABR07037998.1,0.222768019
R. norvegicus,AABR07038250.1,0.235152355
R. norvegicus,AABR07038349.1,0.205164782
R. norvegicus,AABR07038464.1,0.225672954
R. norvegicus,AABR07038477.1,0.237318299
R. norvegicus,AABR07038567.1,0.207165523
R. norvegicus,AABR07038624.1,0.257756676
R. norvegicus,AABR07038657.1,0.195530246
R. norvegicus,AABR07038786.1,0.226361162
R. norvegicus,AABR07038795.1,0.240079006
R. norvegicus,AABR07038837.1,0.230305729
R. norvegicus,AABR07038913.1,0.255061287
R. norvegicus,AABR07038957.1,0.253586952
R. norvegicus,AABR07038981.1,0.235780259
R. norvegicus,AABR07039012.1,0.238603647
R. norvegicus,AABR07039075.1,0.238135572
R. norvegicus,AABR07039094.1,0.236831839
R. norvegicus,AABR07039303.7,0.190189358
R. norvegicus,AABR07039377.1,0.22455348
R. norvegicus,AABR07039579.1,0.23129601
R. norvegicus,AABR07039648.1,0.246718268
R. norvegicus,AABR07039651.1,0.27783994
R. norvegicus,AABR07039694.1,0.204362193
R. norvegicus,AABR07039736.1,0.232195275
R. norvegicus,AABR07039806.1,0.22976197
R. norvegicus,AABR07039936.1,0.192326221
R. norvegicus,AABR07040095.1,0.22615718
R. norvegicus,AABR07040251.1,0.2086386
R. norvegicus,AABR07040266.1,0.226603516
R. norvegicus,AABR07040282.1,0.201253312
R. norvegicus,AABR07040284.1,0.211301676
R. norvegicus,AABR07040288.1,0.218633077
R. norvegicus,AABR07040412.1,0.207666112
R. norvegicus,AABR07040480.1,0.221619988
R. norvegicus,AABR07040494.1,0.223524069
R. norvegicus,AABR07040565.1,0.229346183
R. norvegicus,AABR07040617.1,0.206498271
R. norvegicus,AABR07040624.1,0.170276131
R. norvegicus,AABR07040686.1,0.237655301
R. norvegicus,AABR07040695.1,0.274210911
R. norvegicus,AABR07040789.1,0.241260315
R. norvegicus,AABR07040792.1,0.277567573
R. norvegicus,AABR07040798.1,0.262614972
R. norvegicus,AABR07040839.1,0.204561066
R. norvegicus,AABR07040840.1,0.246189828
R. norvegicus,AABR07040847.1,0.219788041
R. norvegicus,AABR07040855.1,0.127294205
R. norvegicus,AABR07040864.1,0.224053632
R. norvegicus,AABR07040892.1,0.208837201
R. norvegicus,AABR07040936.1,0.200509755
R. norvegicus,AABR07040944.1,0.224110336
R. norvegicus,AABR07040947.1,0.236475193
R. norvegicus,AABR07041078.1,0.23657958
R. norvegicus,AABR07041089.1,0.21529746
R. norvegicus,AABR07041109.1,0.206011272
R. norvegicus,AABR07041141.1,0.220422093
R. norvegicus,AABR07041179.1,0.253180582
R. norvegicus,AABR07041218.1,0.242707213
R. norvegicus,AABR07041229.1,0.261040682
R. norvegicus,AABR07041232.1,0.245092293
R. norvegicus,AABR07041403.1,0.274988506
R. norvegicus,AABR07041481.1,0.233420312
R. norvegicus,AABR07041586.2,0.187919291
R. norvegicus,AABR07041600.1,0.272473899
R. norvegicus,AABR07041724.1,0.248177593
R. norvegicus,AABR07041771.1,0.26195827
R. norvegicus,AABR07041778.1,0.214553815
R. norvegicus,AABR07041779.2,0.216203553
R. norvegicus,AABR07041997.1,0.233460804
R. norvegicus,AABR07042039.1,0.224947932
R. norvegicus,AABR07042071.1,0.276747344
R. norvegicus,AABR07042226.1,0.234495064
R. norvegicus,AABR07042293.1,0.265844608
R. norvegicus,AABR07042323.1,0.219317811
R. norvegicus,AABR07042326.3,0.230219022
